"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"v[13]",-0.049959539172,0.0479706475767557,-0.143315,-0.081195,-0.050225,-0.0186,0.0434849999999999,1.00249206336645,890
"v[14]",0.17543211656,0.0575381799453245,0.045007,0.141,0.1784,0.2147,0.2792025,1.02491980181535,67
"v[15]",-0.069914749802,0.037497512341561,-0.1472025,-0.0938225,-0.067945,-0.04455,0.000202429999999976,1.01095467943303,150
"v[16]",-0.01536008597432,0.0446433344982718,-0.104615,-0.0451925,-0.01411,0.0152325,0.06761075,1.00451467531287,410
"v[17]",-0.06266796576,0.0363543017589961,-0.1327075,-0.088045,-0.06273,-0.037795,0.008383325,1.02096119113139,85
"v[18]",0.09744890062,0.050354685319427,0.0024592,0.06318,0.09666,0.1287,0.2038,1.00507244491009,350
"v[19]",0.0184712324956,0.0414501172681785,-0.0617695,-0.00852125,0.01655,0.0447925,0.1049,1.00079955148319,5000
"v[20]",-0.014810790737,0.0308231110873281,-0.0751715,-0.0354925,-0.015195,0.00644675,0.04559025,1.00119202871483,3800
"v[21]",-0.0219232929672,0.0383226488691191,-0.1003025,-0.04582,-0.021165,0.0030145,0.053381,1.00216552673041,1100
"v[22]",0.101818701266,0.0499841585052425,0.009891925,0.0675875,0.09891,0.1335,0.2050025,1.00675896664617,250
"v[23]",0.057376168614,0.0446255649809042,-0.0263445,0.0275675,0.058455,0.08718,0.1423025,1.00133143244849,2800
"v[24]",-0.039325006214,0.0486308583834279,-0.1351025,-0.07057,-0.039805,-0.00997675,0.0602315,1.00241994632252,930
"v[25]",0.0373311157898,0.0486720463609984,-0.06093975,0.0059735,0.03754,0.0695725,0.1316,1.00080899399724,5000
"v[26]",-0.000551643096,0.0461828594351968,-0.0931985,-0.0314125,0.00039835,0.0305,0.0876147499999999,1.00081359126076,5000
